数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
478	20-11-7	6-45	88	127	145	57	84	101	4.14	
479	20-11-7	6-55	93	141	158	62	93	105	4.14	
480	20-11-7	7-6	89	132	148	59	87	101	4.14	
481	20-11-7	7-16	89	132	146	59	87	100	4.14	
482	20-11-7	7-27	85	128	140	56	85	98	4.14	
483	20-11-7	7-37	95	146	163	62	96	108	4.14	
484	20-11-7	7-48	84	124	138	55	82	98	4.14	
485	20-11-7	7-58	95	136	161	62	90	106	4.14	
486	20-11-7	8-9	115	176	192	76	117	127	4.14	
487	20-11-7	8-19	111	164	183	73	108	120	4.14	
488	20-11-7	8-30	106	153	169	69	99	112	4.14	
489	20-11-7	8-40	97	144	163	64	95	108	4.14	
490	20-11-7	8-51	95	142	155	62	94	104	4.14	
491	20-11-7	9-1	90	134	150	59	88	102	4.14	
492	20-11-7	9-12	85	123	133	56	81	96	4.14	
493	20-11-7	9-22	87	135	142	57	89	99	4.14	
494	20-11-7	9-33	87	129	150	56	85	102	4.14	
495	20-11-7	9-43	83	122	133	54	80	96	4.14	
496	20-11-7	9-54	82	123	132	54	81	97	4.14	
497	20-11-7	10-4	80	117	125	52	77	93	4.14	
498	20-11-7	10-15	78	120	139	51	79	99	4.14	
499	20-11-7	10-25	72	109	121	47	72	92	4.14	
500	20-11-7	10-36	75	109	119	48	72	90	4.14	
501	20-11-7	10-46	68	101	117	46	68	89	4.14	
502	20-11-7	10-57	70	106	115	46	70	88	4.14	
503	20-11-7	11-7	64	97	106	44	67	85	4.14	
504	20-11-7	11-18	63	94	108	43	66	86	4.14	
505	20-11-7	11-28	60	92	103	43	66	83	4.14	
506	20-11-7	11-39	58	84	93	41	62	79	4.14	
507	20-11-7	11-49	59	88	101	42	63	83	4.14	
508	20-11-7	12-0	62	91	103	43	64	83	4.14	
509	20-11-7	12-10	61	89	96	43	64	80	4.14	
510	20-11-7	12-21	59	90	100	42	64	81	4.14	
511	20-11-7	12-31	55	86	95	40	63	80	4.14	
512	20-11-7	12-42	59	89	93	42	64	78	4.14	
513	20-11-7	12-52	59	88	102	42	63	83	4.14	
514	20-11-7	13-3	56	89	102	40	64	82	4.14	
515	20-11-7	13-13	52	80	86	39	60	74	4.14	
516	20-11-7	13-24	49	75	86	37	58	74	4.14	
517	20-11-7	13-34	97	142	154	63	94	102	4.14	
518	20-11-7	13-45	143	210	248	95	139	164	4.14	
519	20-11-7	13-55	150	221	259	99	147	172	4.14	
520	20-11-7	14-6	156	239	270	102	158	179	4.14	
521	20-11-7	14-16	129	204	236	85	135	157	4.14	
522	20-11-7	14-27	104	159	175	68	105	116	4.14	
523	20-11-7	14-37	81	119	140	53	79	98	4.14	
524	20-11-7	14-48	68	102	116	45	68	89	4.14	
525	20-11-7	14-58	62	92	96	42	65	80	4.14	
526	20-11-7	15-9	58	85	92	41	62	78	4.14	
527	20-11-7	15-19	63	96	105	44	66	84	4.14	
528	20-11-7	15-30	95	143	156	63	94	103	4.14	
529	20-11-7	15-40	86	134	152	56	89	102	4.14	
530	20-11-7	15-51	123	196	221	80	129	147	4.14	
531	20-11-7	16-1	148	229	262	97	152	174	4.14	
532	20-11-7	16-12	127	191	216	84	126	143	4.14	
533	20-11-7	16-22	111	163	180	74	108	119	4.14	
534	20-11-7	16-33	92	138	152	60	89	102	4.14	
535	20-11-7	16-43	65	94	98	44	66	80	4.14	
536	20-11-7	16-54	63	96	106	44	66	84	4.14	
537	20-11-7	17-5	71	110	123	46	73	92	4.14	
538	20-11-7	17-15	66	97	113	44	66	87	4.14	
539	20-11-7	17-26	67	96	105	45	66	84	4.14	
540	20-11-7	17-36	66	96	109	44	66	85	4.14	
541	20-11-7	17-47	67	94	102	45	66	83	4.14	
542	20-11-7	17-57	80	117	130	53	76	95	4.14	
543	20-11-7	18-8	77	116	127	50	76	93	4.14	
544	20-11-7	18-18	91	140	167	59	92	110	4.14	
545	20-11-7	18-29	90	133	153	59	88	102	4.14	
546	20-11-7	18-39	85	126	134	55	83	96	4.14	
547	20-11-7	18-50	81	121	142	52	79	99	4.14	
548	20-11-7	19-0	80	116	126	53	76	93	4.14	
549	20-11-7	19-11	78	117	130	51	77	94	4.14	
550	20-11-7	19-21	77	114	126	50	76	92	4.14	
551	20-11-7	19-32	76	111	130	50	73	94	4.14	
552	20-11-7	19-42	72	105	118	47	69	90	4.14	
553	20-11-7	19-53	73	111	127	47	73	92	4.14	
554	20-11-7	20-3	75	110	124	49	72	91	4.14	
555	20-11-7	20-14	75	110	126	49	72	91	4.14	
556	20-11-7	20-24	71	104	117	46	68	88	4.14	
557	20-11-7	20-35	69	106	118	45	69	88	4.14	
558	20-11-7	20-45	72	106	123	46	69	91	4.14	
559	20-11-7	20-56	67	98	106	44	65	83	4.14	
560	20-11-7	21-6	116	183	212	76	121	141	4.14	
561	20-11-7	21-17	121	188	207	79	124	137	4.14	
562	20-11-7	21-27	123	189	215	82	124	142	4.14	
563	20-11-7	21-38	113	178	202	74	117	134	4.14	
564	20-11-7	21-48	102	156	166	67	102	110	4.14	
565	20-11-7	21-59	99	149	169	65	98	112	4.14	
566	20-11-7	22-9	95	144	163	63	95	108	4.14	
567	20-11-7	22-20	91	138	156	59	91	103	4.14	
568	20-11-7	22-30	91	140	156	60	92	103	4.14	
569	20-11-7	22-41	85	130	147	56	85	99	4.14	
570	20-11-7	22-51	83	124	145	55	82	99	4.14	
571	20-11-7	23-2	81	121	140	52	79	97	4.14	
572	20-11-7	23-12	76	114	125	50	76	92	4.14	
573	20-11-7	23-23	72	108	118	46	72	88	4.14	
574	20-11-7	23-33	74	115	135	48	75	96	4.14	
575	20-11-7	23-44	114	181	206	75	119	135	4.14	
576	20-11-7	23-54	129	203	244	85	134	161	4.14	
577	20-11-8	0-5	134	207	237	89	137	157	4.14	
578	20-11-8	0-15	118	182	200	77	121	132	4.14	
579	20-11-8	0-26	80	126	142	53	84	98	4.14	
580	20-11-8	0-36	81	131	146	53	86	99	4.14	
581	20-11-8	0-47	72	109	140	48	71	98	4.14	
582	20-11-8	0-57	75	121	130	49	79	95	4.14	
583	20-11-8	1-8	70	108	131	45	71	94	4.14	
584	20-11-8	1-18	73	112	128	48	74	94	4.14	
585	20-11-8	1-29	70	108	117	45	71	90	4.14	
586	20-11-8	1-39	70	110	127	46	73	92	4.14	
587	20-11-8	1-50	66	105	125	44	69	92	4.14	
588	20-11-8	2-0	66	101	120	44	67	91	4.14	
589	20-11-8	2-11	66	103	118	44	69	90	4.14	
590	20-11-8	2-21	64	110	124	44	72	93	4.14	
591	20-11-8	2-32	70	112	127	45	74	94	4.14	
592	20-11-8	2-42	65	98	112	44	66	87	4.14	
593	20-11-8	2-53	64	101	117	43	68	88	4.14	
594	20-11-8	3-3	69	113	134	45	74	96	4.14	
595	20-11-8	3-14	74	113	132	48	74	95	4.14	
596	20-11-8	3-24	66	106	129	44	69	94	4.14	
597	20-11-8	3-35	69	116	129	45	77	94	4.14	
598	20-11-8	3-45	74	117	128	48	77	94	4.14	
599	20-11-8	3-56	73	120	138	48	80	98	4.14	
600	20-11-8	4-6	69	113	126	46	74	93	4.14	
601	20-11-8	4-17	77	120	136	51	80	97	4.14	
602	20-11-8	4-27	73	118	140	48	77	98	4.14	
603	20-11-8	4-38	78	127	139	51	84	98	4.14	
604	20-11-8	4-48	76	122	132	49	80	95	4.14	
605	20-11-8	4-59	77	128	144	51	85	99	4.14	
606	20-11-8	5-9	81	130	147	53	85	101	4.14	
607	20-11-8	5-20	82	130	149	53	85	102	4.14	
608	20-11-8	5-30	78	127	145	51	84	101	4.14	
609	20-11-8	5-41	87	140	158	57	93	104	4.14	
610	20-11-8	5-51	88	143	164	58	95	108	4.14	
611	20-11-8	6-2	88	142	158	58	93	105	4.14	
612	20-11-8	6-12	93	153	176	61	101	117	4.14	
613	20-11-8	6-23	90	150	172	58	99	113	4.14	
614	20-11-8	6-33	96	152	173	63	100	113	4.14	
615	20-11-8	6-44	98	158	180	65	105	119	4.14	
616	20-11-8	6-54	90	153	174	59	101	115	4.14	
617	20-11-8	7-5	94	157	182	62	104	121	4.14	
618	20-11-8	7-15	98	160	195	65	105	128	4.14	
619	20-11-8	7-26	91	155	190	60	103	126	4.14	
620	20-11-8	7-36	91	148	176	60	97	116	4.14	
621	20-11-8	7-47	86	146	164	56	96	108	4.14	
622	20-11-8	7-57	88	151	173	58	100	114	4.14	
623	20-11-8	8-8	85	134	157	56	88	105	4.14	
624	20-11-8	8-18	79	129	146	52	85	100	4.14	
625	20-11-8	8-29	77	128	147	51	85	101	4.14	
626	20-11-8	8-39	76	123	147	49	81	101	4.14	
627	20-11-8	8-50	72	114	134	47	74	95	4.14	
628	20-11-8	9-0	69	108	122	45	71	91	4.14	
629	20-11-8	9-11	66	105	117	44	69	90	4.14	
630	20-11-8	9-21	61	96	102	43	66	82	4.14	
631	20-11-8	9-32	65	102	111	44	68	87	4.14	
632	20-11-8	9-42	60	96	111	43	66	87	4.14	
633	20-11-8	9-53	51	79	83	39	60	73	4.14	
634	20-11-8	10-3	44	69	75	36	56	69	4.14	
635	20-11-8	10-14	36	60	64	31	51	61	4.14	
636	20-11-8	10-24	34	53	56	30	47	56	4.14	
637	20-11-8	10-35	34	51	55	30	45	55	4.14	
638	20-11-8	10-45	26	40	44	26	39	44	4.14	
639	20-11-8	10-56	22	35	36	22	35	36	4.14	
640	20-11-8	11-6	20	31	34	20	31	34	4.14	
641	20-11-8	11-17	18	24	28	18	24	28	4.14	
642	20-11-8	11-27	17	23	24	17	23	24	4.14	
643	20-11-8	11-38	14	22	23	14	22	23	4.14	
644	20-11-8	11-48	11	17	18	11	17	18	4.14	
645	20-11-8	11-59	11	14	17	11	14	17	4.14	
646	20-11-8	12-9	11	17	19	11	17	19	4.14	
647	20-11-8	12-20	11	17	17	11	17	17	4.14	
648	20-11-8	12-30	10	15	15	10	15	15	4.14	
649	20-11-8	12-41	11	15	18	11	15	18	4.14	
650	20-11-8	12-51	10	18	21	10	18	21	4.14	
651	20-11-8	13-2	11	19	19	11	19	19	4.14	
652	20-11-8	13-13	11	18	21	11	18	21	4.14	
653	20-11-8	13-23	11	18	18	11	18	18	4.14	
654	20-11-8	13-34	15	24	28	15	24	28	4.14	
655	20-11-8	13-44	15	22	24	15	22	24	4.14	
656	20-11-8	13-55	15	24	28	15	24	28	4.14	
657	20-11-8	14-5	15	23	26	15	23	26	4.14	
658	20-11-8	14-16	11	18	20	11	18	20	4.14	
659	20-11-8	14-26	14	22	23	14	22	23	4.14	
660	20-11-8	14-37	17	24	27	17	24	27	4.14	
661	20-11-8	14-47	18	26	26	18	26	26	4.14	
662	20-11-8	14-58	17	23	24	17	23	24	4.14	
663	20-11-8	15-8	11	18	19	11	18	19	4.14	
664	20-11-8	15-19	13	17	19	13	17	19	4.14	
665	20-11-8	15-29	72	103	111	47	69	88	4.14	
666	20-11-8	15-40	72	102	119	47	68	90	4.14	
667	20-11-8	15-50	157	221	233	103	146	154	4.14	
668	20-11-8	16-1	100	140	152	66	92	102	4.14	
669	20-11-8	16-11	78	107	119	51	71	90	4.14	
670	20-11-8	16-22	49	66	70	37	54	65	4.14	
671	20-11-8	16-32	31	43	47	28	42	47	4.14	
672	20-11-8	16-43	30	39	43	28	39	43	4.14	
673	20-11-8	16-53	7	13	13	7	13	13	4.14	
674	20-11-8	17-4	7	11	13	7	11	13	4.14	
675	20-11-8	17-14	99	155	178	64	103	117	4.14	
676	20-11-8	17-25	110	175	196	72	116	130	4.14	
677	20-11-8	17-35	88	142	169	58	93	112	4.14	
678	20-11-8	17-46	78	118	135	51	77	97	4.14	
679	20-11-8	17-56	59	86	93	42	63	78	4.14	
680	20-11-8	18-7	77	119	138	51	78	98	4.14	
681	20-11-8	18-17	98	161	187	65	106	123	4.14	
682	20-11-8	18-28	113	182	214	74	121	141	4.14	
683	20-11-8	18-38	126	203	234	83	134	155	4.14	
684	20-11-8	18-49	96	144	167	63	95	110	4.14	
685	20-11-8	18-59	110	169	186	72	112	122	4.14	
686	20-11-8	19-10	98	148	173	64	98	114	4.14	
687	20-11-8	19-20	107	163	179	71	107	118	4.14	
688	20-11-8	19-31	107	165	190	71	110	120	4.14	
689	20-11-8	19-41	101	153	176	67	101	117	4.14	
690	20-11-8	19-52	90	134	151	59	89	102	4.14	
691	20-11-8	20-2	85	128	141	56	85	99	4.14	
692	20-11-8	20-13	72	111	118	48	74	89	4.14	
693	20-11-8	20-23	75	108	117	49	71	89	4.14	
694	20-11-8	20-34	59	91	109	42	65	85	4.14	
695	20-11-8	20-44	20	32	36	20	32	36	4.14	
696	20-11-8	20-55	10	17	20	10	17	20	4.14	
697	20-11-8	21-5	9	15	16	9	15	16	4.14	
698	20-11-8	21-16	9	15	15	9	15	15	4.14	
699	20-11-8	21-26	9	14	14	9	14	14	4.14	
700	20-11-8	21-37	25	37	37	25	37	37	4.14	
701	20-11-8	21-47	58	84	92	42	61	77	4.14	
702	20-11-8	21-58	65	95	103	43	65	82	4.14	
703	20-11-8	22-8	54	80	91	39	59	77	4.14	
704	20-11-8	22-19	40	59	65	34	50	61	4.14	
705	20-11-8	22-29	34	50	55	30	45	55	4.14	
706	20-11-8	22-40	25	36	41	25	36	41	4.14	
707	20-11-8	22-50	88	135	161	58	89	107	4.14	
708	20-11-8	23-1	95	140	169	63	92	112	4.14	
709	20-11-8	23-11	128	200	227	84	133	150	4.14	
710	20-11-8	23-22	118	178	198	78	118	130	4.14	
711	20-11-8	23-32	97	147	166	63	97	109	4.14	
712	20-11-8	23-43	76	114	142	50	75	96	4.14	
713	20-11-8	23-53	62	91	102	43	63	82	4.14	
714	20-11-9	0-4	43	63	68	35	52	63	4.14	
715	20-11-9	0-14	27	37	41	26	37	41	4.14	
716	20-11-9	0-25	96	139	145	63	92	98	4.14	
717	20-11-9	0-35	97	144	161	63	95	106	4.14	
718	20-11-9	0-46	71	100	110	47	67	85	4.14	
719	20-11-9	0-56	130	194	221	85	129	147	4.14	
720	20-11-9	1-7	91	138	161	59	91	106	4.14	
721	20-11-9	1-17	74	106	110	48	70	86	4.14	
722	20-11-9	1-28	51	77	83	38	59	73	4.14	
723	20-11-9	1-38	33	45	51	29	42	51	4.14	
724	20-11-9	1-49	23	32	36	23	32	36	4.14	
725	20-11-9	1-59	18	27	27	18	27	27	4.14	
726	20-11-9	2-10	12	16	18	12	16	18	4.14	
727	20-11-9	2-20	11	15	16	11	15	16	4.14	
728	20-11-9	2-31	9	12	12	9	12	12	4.14	
729	20-11-9	2-41	27	38	44	25	38	44	4.14	
730	20-11-9	2-52	109	166	187	71	110	123	4.14	
731	20-11-9	3-2	75	116	134	49	76	95	4.14	
732	20-11-9	3-13	50	73	81	38	57	72	4.14	
733	20-11-9	3-23	32	45	49	29	42	49	4.14	
734	20-11-9	3-34	24	36	42	24	36	42	4.14	
735	20-11-9	3-44	16	23	25	16	23	25	4.14	
736	20-11-9	3-55	11	16	18	11	16	18	4.14	
737	20-11-9	4-5	9	12	14	9	12	14	4.14	
738	20-11-9	4-16	6	9	11	6	9	11	4.14	
739	20-11-9	4-26	6	9	10	6	9	10	4.14	
740	20-11-9	4-37	3	6	9	3	6	9	4.14	
741	20-11-9	4-47	2	5	5	2	5	5	4.14	
742	20-11-9	4-58	3	5	5	3	5	5	4.14	
743	20-11-9	5-8	3	5	5	3	5	5	4.14	
744	20-11-9	5-19	2	3	3	2	3	3	4.14	
745	20-11-9	5-29	3	5	6	3	5	6	4.14	
746	20-11-9	5-40	3	5	5	3	5	5	4.14	
747	20-11-9	5-50	3	5	6	3	5	6	4.14	
748	20-11-9	6-1	3	5	5	3	5	5	4.14	
749	20-11-9	6-11	3	5	6	3	5	6	4.14	
750	20-11-9	6-22	3	5	6	3	5	6	4.14	
751	20-11-9	6-32	2	3	5	2	3	5	4.14	
752	20-11-9	6-43	3	5	5	3	5	5	4.14	
753	20-11-9	6-53	3	5	5	3	5	5	4.14	
754	20-11-9	7-4	3	6	6	3	6	6	4.14	
755	20-11-9	7-14	2	3	5	2	3	5	4.14	
756	20-11-9	7-25	3	5	5	3	5	5	4.14	
757	20-11-9	7-35	3	5	7	3	5	7	4.14	
758	20-11-9	7-46	3	6	6	3	6	6	4.14	
759	20-11-9	7-56	3	7	7	3	7	7	4.14	
760	20-11-9	8-7	3	7	7	3	7	7	4.14	
761	20-11-9	8-17	5	9	9	5	9	9	4.14	
762	20-11-9	8-28	5	7	7	5	7	7	4.14	
763	20-11-9	8-38	5	7	10	5	7	10	4.14	
764	20-11-9	8-49	5	7	7	5	7	7	4.14	
765	20-11-9	8-59	6	9	10	6	9	10	4.14	
766	20-11-9	9-10	5	9	10	5	9	10	4.14	
767	20-11-9	9-20	5	6	6	5	6	6	4.14	
768	20-11-9	9-31	6	10	10	6	10	10	4.14	
769	20-11-9	9-42	6	9	9	6	9	9	4.14	
770	20-11-9	9-52	9	13	13	9	13	13	4.14	
771	20-11-9	10-3	9	13	13	9	13	13	4.14	
772	20-11-9	10-13	7	11	11	7	11	11	4.14	
773	20-11-9	10-24	9	11	13	9	11	13	4.14	
774	20-11-9	10-34	7	10	10	7	10	10	4.14	
775	20-11-9	10-45	9	13	13	9	13	13	4.14	
776	20-11-9	10-55	7	13	14	7	13	14	4.14	
777	20-11-9	11-6	7	10	10	7	10	10	4.14	
778	20-11-9	11-16	9	14	14	9	14	14	4.14	
779	20-11-9	11-27	11	17	17	11	17	17	4.14	
780	20-11-9	11-37	10	14	15	10	14	15	4.14	
781	20-11-9	11-48	10	14	15	10	14	15	4.14	
782	20-11-9	11-58	9	13	14	9	13	14	4.14	
783	20-11-9	12-9	11	17	17	11	17	17	4.14	
784	20-11-9	12-19	13	19	23	13	19	23	4.14	
785	20-11-9	12-30	27	41	44	26	40	44	4.14	
786	20-11-9	12-40	46	66	72	36	54	67	4.14	
787	20-11-9	12-51	66	91	100	44	65	81	4.14	
788	20-11-9	13-1	89	126	140	58	83	98	4.14	
789	20-11-9	13-12	98	139	149	64	91	100	4.14	
790	20-11-9	13-22	108	149	160	71	99	105	4.14	
791	20-11-9	13-33	104	149	160	68	99	105	4.14	
792	20-11-9	13-43	102	142	161	67	94	107	4.14	
793	20-11-9	13-54	115	167	182	75	110	121	4.14	
794	20-11-9	14-4	98	135	147	64	89	100	4.14	
795	20-11-9	14-15	83	120	133	55	80	95	4.14	
796	20-11-9	14-25	75	108	119	49	71	91	4.14	
797	20-11-9	14-36	71	99	104	47	68	83	4.14	
798	20-11-9	14-46	40	57	62	34	49	61	4.14	
799	20-11-9	14-57	36	52	55	31	46	55	4.14	
800	20-11-9	15-7	32	48	53	30	44	53	4.14	
801	20-11-9	15-18	20	28	28	20	28	28	4.14	
802	20-11-9	15-28	18	23	26	18	23	26	4.14	
803	20-11-9	15-39	20	27	28	20	27	28	4.14	
804	20-11-9	15-49	16	23	24	16	23	24	4.14	
805	20-11-9	16-0	20	27	28	20	27	28	4.14	
806	20-11-9	16-10	26	36	38	26	36	38	4.14	
807	20-11-9	16-21	34	47	53	30	43	53	4.14	
808	20-11-9	16-31	20	28	31	20	28	31	4.14	
809	20-11-9	16-42	16	22	22	16	22	22	4.14	
810	20-11-9	16-52	56	82	87	40	61	75	4.14	
811	20-11-9	17-3	26	36	40	26	36	40	4.14	
812	20-11-9	17-13	23	31	33	23	31	33	4.14	
813	20-11-9	17-24	16	22	24	16	22	24	4.14	
814	20-11-9	17-34	17	22	22	17	22	22	4.14	
815	20-11-9	17-45	15	22	22	15	22	22	4.14	
816	20-11-9	17-55	15	19	21	15	19	21	4.14	
817	20-11-9	18-6	14	21	22	14	21	22	4.14	
818	20-11-9	18-16	13	18	21	13	18	21	4.14	
819	20-11-9	18-27	15	19	19	15	19	19	4.14	
820	20-11-9	18-37	15	22	23	15	22	23	4.14	
821	20-11-9	18-48	15	21	21	15	21	21	4.14	
822	20-11-9	18-58	14	19	21	14	19	21	4.14	
823	20-11-9	19-9	14	21	22	14	21	22	4.14	
824	20-11-9	19-19	15	21	23	15	21	23	4.14	
825	20-11-9	19-30	13	17	18	13	17	18	4.14	
826	20-11-9	19-40	14	19	22	14	19	22	4.14	
827	20-11-9	19-51	17	23	25	17	23	25	4.14	
828	20-11-9	20-1	16	22	25	16	22	25	4.14	
829	20-11-9	20-12	17	22	24	17	22	24	4.14	
830	20-11-9	20-22	14	20	21	14	20	21	4.14	
831	20-11-9	20-33	17	21	22	17	21	22	4.14	
832	20-11-9	20-43	13	20	21	13	20	21	4.14	
833	20-11-9	20-54	13	16	17	13	16	17	4.14	
834	20-11-9	21-4	13	20	21	13	20	21	4.14	
835	20-11-9	21-15	152	241	266	100	159	176	4.14	
836	20-11-9	21-25	155	242	269	102	161	178	4.14	
837	20-11-9	21-36	90	136	154	60	89	104	4.14	
838	20-11-9	21-46	152	232	253	101	155	170	4.14	
839	20-11-9	21-57	159	253	289	104	168	192	4.14	
840	20-11-9	22-7	182	284	328	120	188	218	4.14	
841	20-11-9	22-18	115	177	202	75	117	133	4.14	
842	20-11-9	22-28	166	262	301	110	174	200	4.14	
843	20-11-9	22-39	137	205	235	90	135	156	4.14	
844	20-11-9	22-49	100	150	169	66	100	111	4.14	
845	20-11-9	23-0	73	106	120	48	70	90	4.14	
846	20-11-9	23-10	48	73	79	37	56	70	4.14	
847	20-11-9	23-21	37	51	55	32	46	55	4.14	
848	20-11-9	23-31	28	38	41	27	38	41	4.14	
849	20-11-9	23-42	108	154	167	71	102	111	4.14	
850	20-11-9	23-52	83	117	124	55	77	92	4.14	
851	20-11-10	0-3	126	191	210	83	126	139	4.14	
852	20-11-10	0-13	105	156	174	69	103	116	4.14	
853	20-11-10	0-24	82	124	143	53	82	99	4.14	
854	20-11-10	0-34	58	83	91	41	61	78	4.14	
855	20-11-10	0-45	50	73	83	39	57	73	4.14	
856	20-11-10	0-55	39	53	61	33	46	59	4.14	
857	20-11-10	1-6	32	41	45	30	40	45	4.14	
858	20-11-10	1-16	26	35	39	26	35	39	4.14	
859	20-11-10	1-27	22	31	32	22	31	32	4.14	
860	20-11-10	1-37	20	27	31	20	27	31	4.14	
861	20-11-10	1-48	19	28	30	19	28	30	4.14	
862	20-11-10	1-58	15	22	24	15	22	24	4.14	
863	20-11-10	2-9	17	22	22	17	22	22	4.14	
864	20-11-10	2-19	15	20	22	15	20	22	4.14	
865	20-11-10	2-30	15	20	20	15	20	20	4.14	
866	20-11-10	2-40	15	22	23	15	22	23	4.14	
867	20-11-10	2-51	14	19	20	14	19	20	4.14	
868	20-11-10	3-1	15	21	23	15	21	23	4.14	
869	20-11-10	3-12	37	52	54	32	47	54	4.14	
870	20-11-10	3-22	32	44	44	30	42	44	4.14	
871	20-11-10	3-33	26	35	35	26	35	35	4.14	
872	20-11-10	3-43	20	28	30	20	28	30	4.14	
873	20-11-10	3-54	21	27	27	21	27	27	4.14	
874	20-11-10	4-4	19	24	26	19	24	26	4.14	
875	20-11-10	4-15	17	23	24	17	23	24	4.14	
876	20-11-10	4-25	14	18	19	14	18	19	4.14	
877	20-11-10	4-36	15	22	24	15	22	24	4.14	
878	20-11-10	4-46	14	18	18	14	18	18	4.14	
879	20-11-10	4-57	15	21	22	15	21	22	4.14	
880	20-11-10	5-8	15	21	23	15	21	23	4.14	
881	20-11-10	5-18	15	19	21	15	19	21	4.14	
882	20-11-10	5-29	17	21	21	17	21	21	4.14	
883	20-11-10	5-39	17	22	22	17	22	22	4.14	
884	20-11-10	5-50	15	19	21	15	19	21	4.14	
885	20-11-10	6-0	14	18	21	14	18	21	4.14	
886	20-11-10	6-11	17	22	26	17	22	26	4.14	
887	20-11-10	6-21	15	21	22	15	21	22	4.14	
888	20-11-10	6-32	17	23	26	17	23	26	4.14	
889	20-11-10	6-42	15	21	22	15	21	22	4.14	
890	20-11-10	6-53	17	21	23	17	21	23	4.14	
891	20-11-10	7-3	15	21	22	15	21	22	4.14	
892	20-11-10	7-14	18	23	24	18	23	24	4.14	
893	20-11-10	7-24	19	26	27	19	26	27	4.14	
894	20-11-10	7-35	21	27	27	21	27	27	4.14	
895	20-11-10	7-45	19	24	24	19	24	24	4.14	
896	20-11-10	7-56	95	140	163	62	92	108	4.14	
897	20-11-10	8-6	72	103	115	47	69	89	4.14	
898	20-11-10	8-17	58	84	89	42	61	76	4.14	
899	20-11-10	8-27	47	68	78	36	55	70	4.14	
900	20-11-10	8-38	42	62	67	35	52	64	4.14	
901	20-11-10	8-48	36	51	53	31	46	53	4.14	
902	20-11-10	8-59	36	52	55	31	47	55	4.14	
903	20-11-10	9-9	28	40	44	27	39	44	4.14	
904	20-11-10	9-20	27	40	44	26	39	44	4.14	
905	20-11-10	9-30	25	34	38	25	34	38	4.14	
906	20-11-10	9-41	25	35	42	25	35	42	4.14	
907	20-11-10	9-51	21	29	34	21	29	34	4.14	
908	20-11-10	10-2	22	29	31	22	29	31	4.14	
909	20-11-10	10-12	18	27	30	18	27	30	4.14	
910	20-11-10	10-23	17	25	29	17	25	29	4.14	
911	20-11-10	10-33	18	23	26	18	23	26	4.14	
912	20-11-10	10-44	17	23	26	17	23	26	4.14	
913	20-11-10	10-54	15	22	23	15	22	23	4.14	
914	20-11-10	11-5	15	19	22	15	19	22	4.14	
915	20-11-10	11-15	14	21	22	14	21	22	4.14	
916	20-11-10	11-26	17	25	26	17	25	26	4.14	
917	20-11-10	11-36	14	18	19	14	18	19	4.14	
918	20-11-10	11-47	15	22	25	15	22	25	4.14	
919	20-11-10	11-57	38	54	59	33	47	59	4.14	
920	20-11-10	12-8	27	41	45	26	39	45	4.14	
921	20-11-10	12-18	50	74	75	38	58	69	4.14	
922	20-11-10	12-29	47	64	69	36	53	65	4.14	
923	20-11-10	12-39	39	56	61	34	50	60	4.14	
924	20-11-10	12-50	34	46	52	30	43	52	4.14	
925	20-11-10	13-0	27	38	39	26	38	39	4.14	
926	20-11-10	13-11	26	34	35	26	34	35	4.14	
927	20-11-10	13-21	23	31	34	23	31	34	4.14	
928	20-11-10	13-32	22	31	34	22	31	34	4.14	
929	20-11-10	13-42	26	34	36	26	34	36	4.14	
930	20-11-10	13-53	22	30	35	22	30	35	4.14	
931	20-11-10	14-3	18	23	26	18	23	26	4.14	
932	20-11-10	14-14	15	21	21	15	21	21	4.14	
933	20-11-10	14-24	14	18	22	14	18	22	4.14	
934	20-11-10	14-35	13	18	21	13	18	21	4.14	
935	20-11-10	14-45	14	18	19	14	18	19	4.14	
936	20-11-10	14-56	13	17	18	13	17	18	4.14	
937	20-11-10	15-6	11	15	15	11	15	15	4.14	
938	20-11-10	15-17	11	17	17	11	17	17	4.14	
939	20-11-10	15-27	9	13	13	9	13	13	4.14	
940	20-11-10	15-38	9	14	14	9	14	14	4.14	
941	20-11-10	15-48	9	13	13	9	13	13	4.14	
942	20-11-10	15-59	7	10	10	7	10	10	4.14	
943	20-11-10	16-9	9	11	13	9	11	13	4.14	
944	20-11-10	16-20	7	10	11	7	10	11	4.14	
945	20-11-10	16-30	9	11	13	9	11	13	4.14	
946	20-11-10	16-41	9	13	13	9	13	13	4.14	
947	20-11-10	16-51	7	10	13	7	10	13	4.14	
948	20-11-10	17-2	9	11	13	9	11	13	4.14	
949	20-11-10	17-12	9	11	11	9	11	11	4.14	
950	20-11-10	17-23	9	13	13	9	13	13	4.14	
951	20-11-10	17-33	9	13	13	9	13	13	4.14	
952	20-11-10	17-44	9	11	11	9	11	11	4.14	
953	20-11-10	17-54	7	10	10	7	10	10	4.14	
954	20-11-10	18-5	7	11	14	7	11	14	4.14	
955	20-11-10	18-15	6	9	9	6	9	9	4.14	
956	20-11-10	18-26	7	10	10	7	10	10	4.14	
957	20-11-10	18-36	7	10	10	7	10	10	4.14	
