数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压	
478	20-11-6	3-59	23	33	36	22	33	36	4.10	
479	20-11-6	4-4	23	34	38	22	33	38	4.11	
480	20-11-6	4-10	23	33	39	22	33	39	4.10	
481	20-11-6	4-15	24	34	36	23	33	36	4.10	
482	20-11-6	4-21	25	35	38	24	34	38	4.10	
483	20-11-6	4-26	22	30	33	22	30	33	4.10	
484	20-11-6	4-32	24	34	38	23	33	38	4.10	
485	20-11-6	4-37	23	35	39	22	34	39	4.11	
486	20-11-6	4-43	23	35	38	22	34	38	4.10	
487	20-11-6	4-48	24	35	39	23	34	39	4.11	
488	20-11-6	4-54	24	36	38	23	35	38	4.10	
489	20-11-6	4-59	24	34	40	23	33	40	4.10	
490	20-11-6	5-5	25	35	39	24	34	39	4.10	
491	20-11-6	5-10	25	35	37	24	34	37	4.10	
492	20-11-6	5-16	26	35	35	24	34	35	4.10	
493	20-11-6	5-21	24	37	41	23	35	41	4.10	
494	20-11-6	5-27	24	35	38	23	34	38	4.10	
495	20-11-6	5-32	25	38	40	24	35	40	4.10	
496	20-11-6	5-38	24	37	39	23	35	39	4.10	
497	20-11-6	5-43	25	39	42	24	36	42	4.10	
498	20-11-6	5-49	23	36	38	22	34	38	4.11	
499	20-11-6	5-54	26	40	44	24	37	44	4.10	
500	20-11-6	6-0	23	37	40	22	35	40	4.10	
501	20-11-6	6-5	23	36	40	22	34	40	4.11	
502	20-11-6	6-11	28	41	44	25	38	44	4.10	
503	20-11-6	6-16	23	38	41	22	36	41	4.11	
504	20-11-6	6-22	23	35	43	22	34	43	4.10	
505	20-11-6	6-27	25	40	44	24	36	44	4.10	
506	20-11-6	6-33	21	30	34	21	30	34	4.10	
507	20-11-6	6-38	23	32	33	22	32	33	4.10	
508	20-11-6	6-44	21	31	34	21	31	34	4.10	
509	20-11-6	6-49	18	30	33	18	30	33	4.10	
510	20-11-6	6-55	22	31	34	22	31	34	4.10	
511	20-11-6	7-0	26	37	40	24	35	40	4.10	
512	20-11-6	7-6	24	34	35	23	33	35	4.10	
513	20-11-6	7-11	24	36	37	23	35	37	4.10	
514	20-11-6	7-17	24	37	45	23	35	45	4.11	
515	20-11-6	7-22	26	35	41	24	34	41	4.10	
516	20-11-6	7-28	25	37	41	24	35	41	4.10	
517	20-11-6	7-33	23	37	43	22	35	43	4.10	
518	20-11-6	7-39	23	33	35	22	33	35	4.10	
519	20-11-6	7-44	25	36	44	24	35	44	4.10	
520	20-11-6	7-50	23	34	35	22	33	35	4.10	
521	20-11-6	7-55	24	35	40	23	34	40	4.10	
522	20-11-6	8-1	23	32	35	22	32	35	4.10	
523	20-11-6	8-6	21	28	35	21	28	35	4.10	
524	20-11-6	8-12	21	32	32	21	32	32	4.10	
525	20-11-6	8-17	19	31	32	19	31	32	4.11	
526	20-11-6	8-23	18	27	32	18	27	32	4.10	
527	20-11-6	8-28	19	29	32	19	29	32	4.10	
528	20-11-6	8-34	22	34	37	22	33	37	4.10	
529	20-11-6	8-39	28	43	46	25	38	46	4.11	
530	20-11-6	8-45	29	48	52	26	41	51	4.10	
531	20-11-6	8-50	26	39	48	23	36	47	4.06	
532	20-11-6	9-1	26	38	46	23	35	46	4.08	
533	20-11-6	9-11	29	39	43	24	36	43	4.08	
534	20-11-6	9-22	25	36	42	23	34	42	4.08	
535	20-11-6	9-32	26	39	44	23	36	44	4.08	
536	20-11-6	9-43	22	32	33	21	31	33	4.08	
537	20-11-6	9-54	24	35	41	22	33	41	4.08	
538	20-11-6	10-4	24	33	35	22	32	35	4.07	
539	20-11-6	10-15	25	36	40	23	33	40	4.07	
540	20-11-6	10-25	20	28	29	20	28	29	4.07	
541	20-11-6	10-36	22	29	34	21	29	34	4.07	
542	20-11-6	10-46	23	32	38	22	31	38	4.07	
543	20-11-6	10-57	24	33	35	22	32	35	4.07	
544	20-11-6	11-7	23	33	36	22	32	36	4.07	
545	20-11-6	11-18	26	38	43	23	35	43	4.06	
546	20-11-6	11-28	26	36	43	24	34	43	4.06	
547	20-11-6	11-39	26	37	42	24	34	42	4.05	
548	20-11-6	11-49	29	39	43	25	35	43	4.06	
549	20-11-6	12-0	29	43	45	25	38	45	4.06	
550	20-11-6	12-10	31	44	46	27	39	46	4.06	
551	20-11-6	12-21	41	56	61	31	44	56	4.06	
552	20-11-6	12-32	32	48	52	27	41	50	4.05	
553	20-11-6	12-42	36	50	56	29	42	53	4.05	
554	20-11-6	12-53	34	48	51	28	41	49	4.05	
555	20-11-6	13-3	34	49	52	28	42	50	4.05	
556	20-11-6	13-14	35	49	54	29	42	51	4.06	
557	20-11-6	13-24	36	54	60	29	44	55	4.05	
558	20-11-6	13-35	34	48	54	28	40	51	4.05	
559	20-11-6	13-45	34	48	55	28	40	52	4.05	
560	20-11-6	13-56	33	46	51	28	40	49	4.05	
561	20-11-6	14-6	31	46	52	27	40	50	4.05	
562	20-11-6	14-17	33	49	59	28	42	54	4.04	
563	20-11-6	14-27	34	50	53	28	42	51	4.04	
564	20-11-6	14-38	32	45	50	27	40	49	4.05	
565	20-11-6	14-48	34	46	58	28	40	53	4.04	
566	20-11-6	14-59	37	51	55	29	43	52	4.04	
567	20-11-6	15-10	35	52	56	29	43	52	4.03	
568	20-11-6	15-20	40	56	63	30	45	56	4.04	
569	20-11-6	15-31	40	57	64	31	46	57	4.03	
570	20-11-6	15-41	45	64	69	32	48	59	4.03	
571	20-11-6	15-52	50	75	84	34	52	67	4.03	
572	20-11-6	16-2	56	81	98	37	55	74	4.03	
573	20-11-6	16-13	58	82	93	38	55	72	4.01	
574	20-11-6	16-23	56	85	96	37	56	73	4.02	
575	20-11-6	16-34	59	86	102	39	57	76	4.03	
576	20-11-6	16-44	59	87	95	39	58	73	4.02	
577	20-11-6	16-55	60	90	100	39	59	75	4.02	
578	20-11-6	17-5	69	101	110	45	66	78	4.02	
579	20-11-6	17-16	62	94	104	41	62	76	4.02	
580	20-11-6	17-26	63	92	104	41	61	75	4.02	
581	20-11-6	17-37	66	90	104	43	60	75	4.02	
582	20-11-6	17-48	61	91	105	40	60	77	4.02	
583	20-11-6	17-58	63	93	108	41	62	78	4.02	
584	20-11-6	18-9	65	94	100	43	62	75	4.02	
585	20-11-6	18-19	3178	514	50	8	6	37632	4.02	
586	20-11-6	18-30	60	85	94	39	56	72	4.01	
587	20-11-6	18-40	59	87	97	39	58	74	4.01	
588	20-11-6	18-51	61	89	98	40	59	73	4.01	
589	20-11-6	19-1	59	87	93	39	58	71	4.01	
590	20-11-6	19-12	63	91	101	41	60	74	4.00	
591	20-11-6	19-22	65	90	109	43	60	78	4.01	
592	20-11-6	19-33	61	88	101	40	57	74	4.01	
593	20-11-6	19-43	62	94	108	41	62	77	4.02	
594	20-11-6	19-54	60	95	105	39	63	76	4.01	
595	20-11-6	20-4	61	90	102	40	59	75	4.01	
596	20-11-6	20-15	60	87	101	39	57	75	4.01	
597	20-11-6	20-26	72	106	119	47	69	81	4.01	
598	20-11-6	20-36	77	119	128	51	78	84	4.00	
599	20-11-6	20-47	81	121	134	53	80	88	4.01	
600	20-11-6	20-57	68	102	114	44	67	79	4.01	
601	20-11-6	21-8	76	112	129	50	73	85	4.01	
602	20-11-6	21-18	79	117	126	52	77	83	4.00	
603	20-11-6	21-29	75	110	139	49	72	92	4.00	
604	20-11-6	21-39	73	112	132	48	73	87	4.01	
605	20-11-6	21-50	71	102	114	46	67	79	4.00	
606	20-11-6	22-0	66	97	106	43	64	76	4.00	
607	20-11-6	22-11	64	96	106	42	63	76	4.00	
608	20-11-6	22-21	65	94	105	42	62	76	4.00	
609	20-11-6	22-32	63	92	103	41	61	75	4.00	
610	20-11-6	22-42	60	87	98	39	57	73	4.00	
611	20-11-6	22-53	66	95	112	43	63	78	4.00	
612	20-11-6	23-4	58	85	98	38	56	73	4.00	
613	20-11-6	23-14	57	82	91	37	55	70	4.00	
614	20-11-6	23-25	57	85	98	37	56	73	3.99	
615	20-11-6	23-35	62	87	94	40	57	72	3.99	
616	20-11-6	23-46	61	87	94	40	57	72	4.00	
617	20-11-6	23-56	60	87	106	39	57	76	4.00	
618	20-11-7	0-7	60	88	100	39	58	74	4.00	
619	20-11-7	0-17	71	99	114	47	66	79	4.00	
620	20-11-7	0-28	61	91	96	40	59	73	3.99	
621	20-11-7	0-38	64	94	109	42	61	77	3.99	
622	20-11-7	0-49	63	91	105	40	59	76	4.00	
623	20-11-7	0-59	60	90	96	38	60	73	4.00	
624	20-11-7	1-10	64	94	110	42	62	78	4.00	
625	20-11-7	1-20	65	93	109	43	62	77	4.00	
626	20-11-7	1-31	64	95	108	42	63	77	3.99	
627	20-11-7	1-41	68	102	118	45	67	81	3.99	
628	20-11-7	1-52	65	97	106	43	64	77	3.99	
629	20-11-7	2-3	67	102	112	44	67	78	3.99	
630	20-11-7	2-13	76	114	135	50	75	89	3.99	
631	20-11-7	2-24	84	127	141	55	84	93	3.99	
632	20-11-7	2-34	87	129	143	57	85	95	3.99	
633	20-11-7	2-45	83	126	143	55	83	94	3.99	
634	20-11-7	2-55	85	128	144	55	85	95	3.99	
635	20-11-7	3-6	93	135	166	61	90	110	3.99	
636	20-11-7	3-16	89	140	167	58	92	110	3.99	
637	20-11-7	3-27	94	137	160	62	91	106	3.99	
638	20-11-7	3-37	93	143	160	62	94	106	3.99	
639	20-11-7	3-48	102	160	189	68	105	125	3.97	
640	20-11-7	3-58	101	154	190	67	101	126	3.99	
641	20-11-7	4-9	105	163	184	70	107	122	3.99	
642	20-11-7	4-19	114	176	207	75	116	137	3.98	
643	20-11-7	4-30	115	178	207	76	118	137	3.99	
644	20-11-7	4-41	114	170	198	75	112	131	3.98	
645	20-11-7	4-51	112	169	196	74	112	129	3.99	
646	20-11-7	5-2	106	164	184	70	109	122	3.99	
647	20-11-7	5-12	111	172	193	73	114	128	3.99	
648	20-11-7	5-23	117	178	200	77	118	133	3.98	
649	20-11-7	5-33	113	171	209	74	114	139	3.99	
650	20-11-7	5-44	119	176	218	78	116	144	3.98	
651	20-11-7	5-54	121	181	216	80	120	143	3.98	
652	20-11-7	6-5	119	181	213	78	120	141	3.99	
653	20-11-7	6-15	116	183	205	76	121	136	3.98	
654	20-11-7	6-26	122	182	222	80	121	146	3.97	
655	20-11-7	6-36	119	187	226	78	124	150	3.97	
656	20-11-7	6-47	118	181	217	78	120	144	3.97	
657	20-11-7	6-57	117	189	223	77	125	148	3.97	
658	20-11-7	7-8	123	192	222	81	127	146	3.97	
659	20-11-7	7-19	118	180	208	78	120	138	3.98	
660	20-11-7	7-29	118	188	210	78	124	139	3.97	
661	20-11-7	7-40	115	176	201	76	116	133	3.97	
662	20-11-7	7-50	121	183	208	80	121	137	3.97	
663	20-11-7	8-1	114	173	205	76	114	136	3.97	
664	20-11-7	8-11	114	180	211	76	119	140	3.97	
665	20-11-7	8-22	110	167	198	72	111	131	3.95	
666	20-11-7	8-32	110	169	211	72	112	140	3.97	
667	20-11-7	8-43	97	150	174	63	99	115	3.97	
668	20-11-7	8-53	101	154	185	66	102	122	3.97	
669	20-11-7	9-4	95	147	174	62	97	116	3.95	
670	20-11-7	9-14	94	147	171	62	97	113	3.97	
671	20-11-7	9-25	92	138	164	60	91	109	3.97	
672	20-11-7	9-35	87	135	157	57	89	103	3.97	
673	20-11-7	9-46	87	136	156	58	90	103	3.96	
674	20-11-7	9-57	86	132	155	56	87	102	3.96	
675	20-11-7	10-7	92	143	165	60	94	109	3.96	
676	20-11-7	10-18	84	128	162	55	84	107	3.96	
677	20-11-7	10-28	77	117	138	51	77	91	3.95	
678	20-11-7	10-39	75	118	144	49	78	95	3.96	
679	20-11-7	10-49	75	111	127	49	73	84	3.96	
680	20-11-7	11-0	73	107	124	48	70	83	3.95	
681	20-11-7	11-10	68	101	118	45	66	81	3.96	
682	20-11-7	11-21	70	110	122	46	72	82	3.96	
683	20-11-7	11-31	69	104	121	45	69	81	3.95	
684	20-11-7	11-42	64	97	118	42	64	80	3.96	
685	20-11-7	11-52	65	99	115	42	65	79	3.96	
686	20-11-7	12-3	63	93	110	41	61	78	3.95	
687	20-11-7	12-13	60	92	107	39	61	77	3.95	
688	20-11-7	12-24	65	102	122	42	67	82	3.95	
689	20-11-7	12-35	92	144	175	60	96	116	3.95	
690	20-11-7	12-45	77	121	144	50	79	95	3.95	
691	20-11-7	12-56	71	106	126	47	70	83	3.94	
692	20-11-7	13-6	65	98	121	43	64	81	3.95	
693	20-11-7	13-17	63	98	129	41	65	85	3.95	
694	20-11-7	13-27	63	98	122	41	64	82	3.94	
695	20-11-7	13-38	65	103	123	42	67	82	3.94	
696	20-11-7	13-48	62	93	110	40	61	77	3.94	
697	20-11-7	13-59	61	94	116	40	62	79	3.94	
698	20-11-7	14-9	68	106	131	44	70	86	3.94	
699	20-11-7	14-20	69	106	132	46	70	87	3.94	
700	20-11-7	14-30	65	98	123	43	64	82	3.94	
701	20-11-7	14-41	66	103	123	43	68	82	3.93	
702	20-11-7	14-51	56	89	104	37	58	75	3.94	
703	20-11-7	15-2	58	90	123	38	59	82	3.93	
704	20-11-7	15-10	59	98	120	39	65	81	3.94	
705	20-11-7	15-20	53	78	91	35	53	69	3.93	
706	20-11-7	15-31	50	80	88	34	53	67	3.94	
707	20-11-7	15-41	56	86	109	37	56	77	3.93	
708	20-11-7	15-43	61	95	115	39	62	82	4.30	
709	20-11-7	15-48	63	95	123	42	62	86	4.30	
710	20-11-7	15-54	61	101	127	39	67	87	4.33	
711	20-11-7	15-59	61	97	122	39	64	86	4.32	
712	20-11-7	16-5	61	98	119	39	64	84	4.30	
713	20-11-7	16-10	59	91	113	39	59	82	4.29	
714	20-11-7	16-16	66	105	127	43	69	86	4.29	
715	20-11-7	16-21	63	97	121	41	63	84	4.24	
716	20-11-7	16-27	65	106	125	43	70	86	4.27	
717	20-11-7	16-32	63	94	113	41	62	81	4.23	
718	20-11-7	16-38	62	100	116	41	65	83	4.22	
719	20-11-7	16-44	62	102	121	41	67	84	4.25	
720	20-11-7	16-49	57	92	109	37	61	78	4.11	
721	20-11-7	16-55	64	96	119	41	63	82	4.11	
722	20-11-7	17-0	61	96	110	40	63	79	4.11	
723	20-11-7	17-6	61	92	118	39	61	81	4.11	
724	20-11-7	17-11	58	87	105	38	57	76	4.11	
725	20-11-7	17-17	58	88	104	38	58	76	4.11	
726	20-11-7	17-22	70	104	119	46	68	81	4.11	
727	20-11-7	17-28	65	99	117	43	65	81	4.11	
728	20-11-7	17-33	65	103	128	43	68	84	4.11	
729	20-11-7	17-39	69	99	124	45	65	83	4.12	
730	20-11-7	17-44	68	102	132	45	67	87	4.12	
731	20-11-7	17-50	70	110	136	46	72	89	4.12	
732	20-11-7	17-55	73	112	127	48	74	84	4.12	
733	20-11-7	18-1	72	112	145	47	74	95	4.12	
734	20-11-7	18-6	76	119	143	49	79	94	4.12	
735	20-11-7	18-12	77	115	142	50	76	94	4.12	
736	20-11-7	18-17	72	114	138	47	75	91	4.12	
737	20-11-7	18-23	72	109	140	47	72	92	4.12	
738	20-11-7	18-28	76	115	143	50	76	95	4.12	
739	20-11-7	18-34	72	109	137	47	72	91	4.12	
740	20-11-7	18-39	75	107	125	49	71	83	4.12	
741	20-11-7	18-45	72	109	139	47	71	92	4.11	
742	20-11-7	18-50	72	114	135	47	76	89	4.11	
743	20-11-7	18-56	78	120	147	51	80	97	4.11	
744	20-11-7	19-1	81	120	159	53	79	105	4.11	
745	20-11-7	19-7	75	112	133	49	74	88	4.11	
746	20-11-7	19-12	73	118	144	47	78	95	4.10	
747	20-11-7	19-18	75	113	139	49	74	92	4.10	
748	20-11-7	19-23	70	106	129	46	70	85	4.10	
749	20-11-7	19-29	73	110	126	48	72	83	4.10	
750	20-11-7	19-34	77	112	134	51	74	89	4.10	
751	20-11-7	19-40	78	120	151	51	79	100	4.10	
752	20-11-7	19-45	76	125	157	50	82	103	4.10	
753	20-11-7	19-51	73	112	135	48	74	89	4.10	
754	20-11-7	19-56	76	118	139	50	78	92	4.10	
755	20-11-7	20-2	74	115	132	49	76	87	4.10	
756	20-11-7	20-7	80	129	154	52	85	102	4.10	
757	20-11-7	20-13	79	124	157	51	82	104	4.10	
758	20-11-7	20-18	82	127	145	53	84	95	4.10	
759	20-11-7	20-24	78	125	149	51	82	99	4.10	
760	20-11-7	20-29	82	131	170	54	86	112	4.10	
761	20-11-7	20-35	91	150	179	60	99	119	4.10	
762	20-11-7	20-40	84	138	176	56	91	117	4.10	
763	20-11-7	20-46	87	146	192	57	97	127	4.10	
764	20-11-7	20-51	86	146	184	57	97	122	4.10	
765	20-11-7	20-57	91	145	185	60	95	123	4.10	
766	20-11-7	21-2	87	147	197	57	97	130	4.10	
767	20-11-7	21-8	90	139	184	59	92	122	4.10	
768	20-11-7	21-13	90	144	186	59	94	124	4.10	
769	20-11-7	21-19	89	140	174	59	93	116	4.10	
770	20-11-7	21-24	86	133	179	57	88	119	4.10	
771	20-11-7	21-30	88	140	172	58	91	111	4.10	
772	20-11-7	21-35	88	141	179	58	92	117	4.10	
773	20-11-7	21-41	91	143	177	60	95	119	4.10	
774	20-11-7	21-46	86	131	161	57	88	109	4.10	
775	20-11-7	21-52	87	145	168	57	96	111	4.10	
776	20-11-7	21-57	91	143	171	60	94	113	4.10	
777	20-11-7	22-3	89	142	183	59	94	121	4.10	
778	20-11-7	22-8	91	146	177	60	96	117	4.10	
779	20-11-7	22-14	86	140	179	57	92	118	4.10	
780	20-11-7	22-19	90	145	177	59	96	117	4.10	
781	20-11-7	22-25	87	137	175	58	91	116	4.10	
782	20-11-7	22-30	84	134	181	56	88	119	4.10	
783	20-11-7	22-36	86	136	185	57	90	122	4.10	
784	20-11-7	22-41	83	128	165	55	84	109	4.10	
785	20-11-7	22-47	87	135	164	57	89	110	4.10	
786	20-11-7	22-52	85	128	156	55	85	103	4.10	
787	20-11-7	22-58	85	133	171	55	88	113	4.10	
788	20-11-7	23-3	91	144	175	60	95	115	4.10	
789	20-11-7	23-9	84	140	172	55	93	114	4.10	
790	20-11-7	23-14	88	141	185	57	93	122	4.10	
791	20-11-7	23-20	86	144	175	56	95	116	4.10	
792	20-11-7	23-25	86	136	167	56	90	110	4.10	
793	20-11-7	23-31	87	141	174	57	93	115	4.10	
794	20-11-7	23-36	85	140	166	55	92	110	4.10	
795	20-11-7	23-42	84	135	162	55	89	108	4.10	
796	20-11-7	23-47	85	143	173	56	94	115	4.10	
797	20-11-7	23-53	85	141	175	56	93	115	4.10	
798	20-11-7	23-58	87	133	171	57	88	113	4.10	
799	20-11-8	0-4	87	148	184	57	97	122	4.10	
800	20-11-8	0-9	91	147	193	59	97	128	4.10	
801	20-11-8	0-15	87	139	175	57	92	115	4.10	
802	20-11-8	0-20	85	132	158	55	87	104	4.10	
803	20-11-8	0-26	82	140	172	53	92	114	4.10	
804	20-11-8	0-31	85	138	179	55	91	119	4.10	
805	20-11-8	0-37	80	129	161	52	85	106	4.10	
806	20-11-8	0-42	82	135	169	54	90	112	4.10	
807	20-11-8	0-48	79	134	160	52	88	106	4.10	
808	20-11-8	0-53	80	127	163	53	84	108	4.10	
809	20-11-8	0-59	82	133	167	54	88	110	4.10	
810	20-11-8	1-4	84	140	183	55	92	121	4.10	
811	20-11-8	1-10	82	141	187	54	94	123	4.10	
812	20-11-8	1-15	81	141	179	54	94	118	4.10	
813	20-11-8	1-21	81	139	170	54	92	113	4.10	
814	20-11-8	1-26	81	131	173	54	87	114	4.10	
815	20-11-8	1-32	79	138	169	52	91	112	4.10	
816	20-11-8	1-37	81	132	161	54	87	106	4.10	
817	20-11-8	1-43	77	129	159	51	85	105	4.10	
818	20-11-8	1-48	77	135	174	50	90	115	4.10	
819	20-11-8	1-54	79	130	169	51	85	112	4.10	
820	20-11-8	1-59	84	142	176	55	94	116	4.10	
821	20-11-8	2-5	81	135	173	53	89	114	4.10	
822	20-11-8	2-10	86	142	171	56	94	113	4.10	
823	20-11-8	2-16	86	140	185	56	92	122	4.10	
824	20-11-8	2-21	86	146	174	57	96	115	4.10	
825	20-11-8	2-27	88	151	185	58	100	123	4.10	
826	20-11-8	2-32	92	151	182	61	100	120	4.10	
827	20-11-8	2-38	86	146	186	56	97	123	4.10	
828	20-11-8	2-43	89	149	197	59	98	130	4.10	
829	20-11-8	2-49	88	150	216	58	99	143	4.10	
830	20-11-8	2-54	90	148	190	59	98	126	4.10	
831	20-11-8	3-0	83	142	186	54	94	123	4.10	
832	20-11-8	3-5	81	140	186	53	92	123	4.10	
833	20-11-8	3-11	82	144	181	54	95	120	4.10	
834	20-11-8	3-16	83	132	181	54	87	120	4.10	
835	20-11-8	3-22	83	137	171	54	90	114	4.10	
836	20-11-8	3-27	87	147	175	57	98	116	4.10	
837	20-11-8	3-33	84	141	181	55	93	120	4.10	
838	20-11-8	3-38	94	157	197	62	104	130	4.10	
839	20-11-8	3-44	94	159	198	62	105	132	4.10	
840	20-11-8	3-49	94	159	201	61	105	133	4.10	
841	20-11-8	3-55	94	161	211	61	106	139	4.10	
842	20-11-8	4-0	96	161	208	63	106	137	4.10	
843	20-11-8	4-6	97	166	204	64	109	135	4.10	
844	20-11-8	4-11	96	166	204	63	110	136	4.10	
845	20-11-8	4-17	97	164	206	64	108	136	4.10	
846	20-11-8	4-22	94	165	212	62	109	140	4.10	
847	20-11-8	4-28	101	179	225	66	119	149	4.10	
848	20-11-8	4-33	100	164	205	65	108	136	4.10	
849	20-11-8	4-39	99	164	195	65	108	129	4.10	
850	20-11-8	4-44	101	168	207	66	110	137	4.10	
851	20-11-8	4-50	106	176	218	70	117	144	4.10	
852	20-11-8	4-55	105	177	216	69	117	143	4.10	
853	20-11-8	5-1	101	166	214	66	110	142	4.10	
854	20-11-8	5-7	104	177	212	69	117	141	4.10	
855	20-11-8	5-12	108	185	243	71	123	161	4.10	
856	20-11-8	5-18	107	187	227	71	124	151	4.10	
857	20-11-8	5-23	104	174	221	68	115	147	4.10	
858	20-11-8	5-29	111	187	228	73	124	152	4.10	
859	20-11-8	5-34	118	201	244	78	133	161	4.10	
860	20-11-8	5-40	112	189	246	73	125	164	4.10	
861	20-11-8	5-45	117	203	253	77	134	168	4.10	
862	20-11-8	5-51	118	197	260	78	130	173	4.10	
863	20-11-8	5-56	121	215	259	80	142	172	4.10	
864	20-11-8	6-2	122	214	267	80	142	177	4.10	
865	20-11-8	6-7	122	221	284	80	146	188	4.10	
866	20-11-8	6-13	126	225	277	83	149	183	4.10	
867	20-11-8	6-18	129	222	274	85	147	182	4.10	
868	20-11-8	6-24	124	222	270	82	147	179	4.10	
869	20-11-8	6-29	132	233	286	87	155	190	4.10	
870	20-11-8	6-35	131	232	286	87	154	190	4.10	
871	20-11-8	6-40	127	220	287	84	146	190	4.10	
872	20-11-8	6-46	131	228	304	87	151	201	4.10	
873	20-11-8	6-51	132	225	306	87	149	203	4.10	
874	20-11-8	6-57	129	222	274	85	148	182	4.10	
875	20-11-8	7-2	124	218	276	81	144	184	4.10	
876	20-11-8	7-8	119	208	260	78	138	172	4.10	
877	20-11-8	7-13	113	196	242	74	130	161	4.10	
878	20-11-8	7-19	120	203	243	80	134	161	4.10	
879	20-11-8	7-24	115	202	250	75	134	165	4.10	
880	20-11-8	7-30	110	190	227	72	126	151	4.10	
881	20-11-8	7-35	110	183	222	72	121	147	4.10	
882	20-11-8	7-41	107	176	203	70	116	134	4.10	
883	20-11-8	7-46	109	181	226	72	120	150	4.10	
884	20-11-8	7-52	103	171	207	67	113	137	4.10	
885	20-11-8	7-57	100	161	196	65	107	130	4.10	
886	20-11-8	8-3	100	170	194	65	113	129	4.10	
887	20-11-8	8-8	92	150	173	61	99	114	4.10	
888	20-11-8	8-14	93	156	179	61	103	118	4.10	
889	20-11-8	8-19	93	154	179	62	102	119	4.10	
890	20-11-8	8-25	94	156	184	62	103	122	4.10	
891	20-11-8	8-30	96	155	183	63	102	121	4.10	
892	20-11-8	8-36	90	150	179	59	99	119	4.10	
893	20-11-8	8-41	88	141	157	58	93	104	4.10	
894	20-11-8	8-47	87	143	172	57	95	114	4.10	
895	20-11-8	8-52	82	134	148	54	89	98	4.10	
896	20-11-8	8-58	87	138	153	57	91	101	4.10	
897	20-11-8	9-3	83	127	151	54	84	100	4.10	
898	20-11-8	9-9	85	139	156	56	91	103	4.10	
899	20-11-8	9-14	82	131	149	54	86	99	4.10	
900	20-11-8	9-20	81	134	154	53	89	101	4.10	
901	20-11-8	9-25	87	141	164	57	93	109	4.10	
902	20-11-8	9-31	83	126	140	54	83	93	4.10	
903	20-11-8	9-36	71	112	135	47	73	89	4.10	
904	20-11-8	9-42	55	89	108	37	59	78	4.10	
905	20-11-8	9-47	43	63	70	32	48	60	4.10	
906	20-11-8	9-53	36	57	68	29	46	59	4.10	
907	20-11-8	9-58	33	49	57	27	41	53	4.10	
908	20-11-8	10-4	27	46	53	24	40	51	4.10	
909	20-11-8	10-9	28	44	52	24	38	50	4.10	
910	20-11-8	10-15	29	46	58	25	41	53	4.10	
911	20-11-8	10-20	25	42	54	23	37	52	4.10	
912	20-11-8	10-26	26	38	51	24	35	50	4.10	
913	20-11-8	10-31	23	37	45	22	35	45	4.10	
914	20-11-8	10-37	24	38	49	23	35	48	4.10	
915	20-11-8	10-42	22	35	40	21	34	40	4.10	
916	20-11-8	10-48	22	33	37	21	32	37	4.10	
917	20-11-8	10-53	19	31	34	19	31	34	4.10	
918	20-11-8	10-59	21	32	38	21	32	38	4.10	
919	20-11-8	11-4	18	28	35	18	28	35	4.10	
920	20-11-8	11-10	19	30	35	19	30	35	4.10	
921	20-11-8	11-15	15	24	33	15	24	33	4.10	
922	20-11-8	11-21	16	24	31	16	24	31	4.10	
923	20-11-8	11-26	16	24	34	16	24	34	4.10	
924	20-11-8	11-32	16	23	29	16	23	29	4.10	
925	20-11-8	11-37	16	24	29	16	24	29	4.10	
926	20-11-8	11-43	14	22	24	14	22	24	4.10	
927	20-11-8	11-48	12	19	27	12	19	27	4.08	
928	20-11-8	11-59	9	14	16	9	14	16	4.07	
929	20-11-8	12-9	14	21	27	14	21	27	4.08	
930	20-11-8	12-20	11	16	18	11	16	18	4.07	
931	20-11-8	12-30	12	16	20	12	16	20	4.07	
932	20-11-8	12-41	10	16	20	10	16	20	4.08	
933	20-11-8	12-51	18	25	27	18	25	27	4.07	
934	20-11-8	13-2	19	28	34	19	28	34	4.06	
935	20-11-8	13-13	19	26	27	19	26	27	4.06	
936	20-11-8	13-23	20	26	29	20	26	29	4.06	
937	20-11-8	13-34	16	25	32	16	25	32	4.06	
938	20-11-8	13-44	15	23	28	15	23	28	4.06	
939	20-11-8	13-55	14	22	31	14	22	31	4.06	
940	20-11-8	14-5	14	25	35	14	25	35	4.06	
941	20-11-8	14-16	13	20	24	13	20	24	4.06	
942	20-11-8	14-26	12	19	24	12	19	24	4.06	
943	20-11-8	14-37	10	17	20	10	17	20	4.05	
944	20-11-8	14-47	10	16	25	10	16	25	4.06	
945	20-11-8	14-58	7	12	18	7	12	18	4.06	
946	20-11-8	15-8	7	13	17	7	13	17	4.05	
947	20-11-8	15-19	6	11	14	6	11	14	4.05	
948	20-11-8	15-29	6	12	16	6	12	16	4.05	
949	20-11-8	15-40	5	9	14	5	9	14	4.05	
950	20-11-8	15-51	6	10	13	6	10	13	4.05	
951	20-11-8	16-1	6	10	17	6	10	17	4.05	
952	20-11-8	16-12	5	11	13	5	11	13	4.05	
953	20-11-8	16-22	6	11	13	6	11	13	4.04	
954	20-11-8	16-33	6	9	13	6	9	13	4.04	
955	20-11-8	16-43	7	12	15	7	12	15	4.04	
956	20-11-8	16-54	8	13	14	8	13	14	4.04	
957	20-11-8	17-4	7	14	18	7	14	18	4.03	
