数据排序	年月日	时分	PM1.0(标)	PM2.5(标)	PM10(标)	PM1.0(气)	PM2.5(气)	PM10(气)	电压
496	20-11-5	21-26	9	15	16	9	15	16	4.13
497	20-11-5	21-32	9	13	14	9	13	14	4.13
498	20-11-5	21-37	10	14	14	10	14	14	4.13
499	20-11-5	21-43	10	15	16	10	15	16	4.12
500	20-11-5	21-48	11	15	15	11	15	15	4.12
501	20-11-5	21-54	13	17	18	13	17	18	4.12
502	20-11-5	21-59	16	21	22	16	21	22	4.12
503	20-11-5	22-5	14	19	22	14	19	22	4.12
504	20-11-5	22-10	13	21	23	13	21	23	4.12
505	20-11-5	22-16	15	22	23	15	22	23	4.12
506	20-11-5	22-21	14	19	20	14	19	20	4.11
507	20-11-5	22-27	14	20	21	14	20	21	4.12
508	20-11-5	22-32	15	22	24	15	22	24	4.11
509	20-11-5	22-38	13	18	19	13	18	19	4.12
510	20-11-5	22-43	13	18	20	13	18	20	4.11
511	20-11-5	22-49	14	18	19	14	18	19	4.11
512	20-11-5	22-55	12	18	19	12	18	19	4.11
513	20-11-5	23-0	13	17	18	13	17	18	4.11
514	20-11-5	23-6	12	17	19	12	17	19	4.11
515	20-11-5	23-11	12	18	19	12	18	19	4.11
516	20-11-5	23-17	11	16	17	11	16	17	4.1
517	20-11-5	23-22	12	18	19	12	18	19	4.11
518	20-11-5	23-28	9	14	15	9	14	15	4.11
519	20-11-5	23-33	11	17	17	11	17	17	4.1
520	20-11-5	23-39	11	15	16	11	15	16	4.09
521	20-11-5	23-44	10	14	15	10	14	15	4.1
522	20-11-5	23-50	11	17	17	11	17	17	4.1
523	20-11-5	23-55	10	15	16	10	15	16	4.1
524	20-11-6	0-1	11	17	19	11	17	19	4.1
525	20-11-6	0-6	10	16	17	10	16	17	4.1
526	20-11-6	0-12	12	18	18	12	18	18	4.1
527	20-11-6	0-18	12	16	16	12	16	16	4.1
528	20-11-6	0-23	12	17	20	12	17	20	4.09
529	20-11-6	0-29	11	16	18	11	16	18	4.1
530	20-11-6	0-34	12	18	20	12	18	20	4.09
531	20-11-6	0-40	12	17	20	12	17	20	4.09
532	20-11-6	0-43	12	16	17	12	16	17	4.35
533	20-11-6	0-49	13	17	18	13	17	18	4.23
534	20-11-6	0-54	12	17	18	12	17	18	4.19
535	20-11-6	1-0	10	16	17	10	16	17	4.19
536	20-11-6	1-5	10	14	15	10	14	15	4.19
537	20-11-6	1-11	9	13	14	9	13	14	4.2
538	20-11-6	1-16	10	13	13	10	13	13	4.2
539	20-11-6	1-22	12	17	19	12	17	19	4.2
540	20-11-6	1-27	12	18	21	12	18	21	4.2
541	20-11-6	1-33	12	18	18	12	18	18	4.19
542	20-11-6	1-38	12	17	18	12	17	18	4.19
543	20-11-6	1-44	13	19	19	13	19	19	4.19
544	20-11-6	1-49	13	19	21	13	19	21	4.19
545	20-11-6	1-55	13	19	20	13	19	20	4.18
546	20-11-6	2-0	14	19	19	14	19	19	4.18
547	20-11-6	2-6	14	20	21	14	20	21	4.18
548	20-11-6	2-11	16	23	24	16	23	24	4.18
549	20-11-6	2-17	12	19	21	12	19	21	4.18
550	20-11-6	2-22	12	19	20	12	19	20	4.18
551	20-11-6	2-28	12	18	19	12	18	19	4.18
552	20-11-6	2-33	14	20	22	14	20	22	4.18
553	20-11-6	2-39	13	17	18	13	17	18	4.18
554	20-11-6	2-44	14	19	20	14	19	20	4.18
555	20-11-6	2-50	12	17	17	12	17	17	4.18
556	20-11-6	2-55	14	20	22	14	20	22	4.18
557	20-11-6	3-1	12	16	17	12	16	17	4.18
558	20-11-6	3-6	14	20	22	14	20	22	4.18
559	20-11-6	3-12	14	19	20	14	19	20	4.18
560	20-11-6	3-17	14	20	20	14	20	20	4.18
561	20-11-6	3-23	14	21	22	14	21	22	4.18
562	20-11-6	3-28	13	20	20	13	20	20	4.18
563	20-11-6	3-34	14	21	21	14	21	21	4.18
564	20-11-6	3-39	15	20	23	15	20	23	4.18
565	20-11-6	3-45	13	18	19	13	18	19	4.18
566	20-11-6	3-50	12	19	20	12	19	20	4.18
567	20-11-6	3-56	13	20	22	13	20	22	4.18
568	20-11-6	4-1	14	20	21	14	20	21	4.18
569	20-11-6	4-7	14	21	23	14	21	23	4.18
570	20-11-6	4-12	13	21	22	13	21	22	4.18
571	20-11-6	4-18	13	17	17	13	17	17	4.18
572	20-11-6	4-23	13	18	18	13	18	18	4.18
573	20-11-6	4-29	13	20	21	13	20	21	4.18
574	20-11-6	4-34	14	19	20	14	19	20	4.18
575	20-11-6	4-40	14	20	21	14	20	21	4.18
576	20-11-6	4-45	14	21	22	14	21	22	4.18
577	20-11-6	4-51	12	19	21	12	19	21	4.18
578	20-11-6	4-56	14	21	22	14	21	22	4.18
579	20-11-6	5-2	14	21	22	14	21	22	4.18
580	20-11-6	5-7	13	21	22	13	21	22	4.18
581	20-11-6	5-13	15	21	22	15	21	22	4.18
582	20-11-6	5-18	13	19	19	13	19	19	4.18
583	20-11-6	5-24	15	22	23	15	22	23	4.18
584	20-11-6	5-29	13	18	20	13	18	20	4.18
585	20-11-6	5-35	14	19	21	14	19	21	4.18
586	20-11-6	5-40	13	19	19	13	19	19	4.18
587	20-11-6	5-46	14	20	22	14	20	22	4.18
588	20-11-6	5-51	13	22	23	13	22	23	4.18
589	20-11-6	5-57	14	23	23	14	23	23	4.18
590	20-11-6	6-2	13	20	21	13	20	21	4.18
591	20-11-6	6-8	14	21	21	14	21	21	4.18
592	20-11-6	6-13	15	21	22	15	21	22	4.18
593	20-11-6	6-19	15	25	26	15	25	26	4.18
594	20-11-6	6-24	14	21	23	14	21	23	4.18
595	20-11-6	6-30	15	21	23	15	21	23	4.18
596	20-11-6	6-35	15	25	28	15	25	28	4.18
597	20-11-6	6-41	17	26	26	17	26	26	4.18
598	20-11-6	6-46	17	23	23	17	23	23	4.18
599	20-11-6	6-52	17	26	26	17	26	26	4.18
600	20-11-6	6-57	18	28	30	18	28	30	4.18
601	20-11-6	7-3	16	24	27	16	24	27	4.18
602	20-11-6	7-8	19	27	28	19	27	28	4.18
603	20-11-6	7-14	17	23	24	17	23	24	4.18
604	20-11-6	7-19	17	24	25	17	24	25	4.18
605	20-11-6	7-25	17	25	28	17	25	28	4.18
606	20-11-6	7-30	19	24	24	19	24	24	4.18
607	20-11-6	7-36	18	26	27	18	26	27	4.18
608	20-11-6	7-41	20	29	30	19	29	30	4.18
609	20-11-6	7-47	21	28	28	20	28	28	4.18
610	20-11-6	7-52	19	26	27	19	26	27	4.18
611	20-11-6	7-58	20	30	31	19	29	31	4.18
612	20-11-6	8-3	22	30	36	21	29	36	4.18
613	20-11-6	8-9	20	25	26	19	25	26	4.18
614	20-11-6	8-14	21	30	33	20	29	33	4.18
615	20-11-6	8-20	21	30	31	20	29	31	4.18
616	20-11-6	8-25	21	31	32	20	30	32	4.18
617	20-11-6	8-31	17	26	28	17	26	28	4.18
618	20-11-6	8-36	17	25	27	17	25	27	4.18
619	20-11-6	8-42	21	30	32	20	29	32	4.16
620	20-11-6	8-48	19	29	30	19	29	30	4.16
621	20-11-6	8-53	22	33	34	21	31	34	4.16
622	20-11-6	8-59	21	30	34	20	29	34	4.16
623	20-11-6	9-4	24	36	38	22	33	38	4.16
624	20-11-6	9-10	21	32	34	20	31	34	4.16
625	20-11-6	9-15	22	33	35	21	31	35	4.15
626	20-11-6	9-21	20	28	32	19	28	32	4.15
627	20-11-6	9-26	22	32	36	21	31	36	4.15
628	20-11-6	9-32	23	33	36	21	31	36	4.15
629	20-11-6	9-37	20	31	32	19	30	32	4.14
630	20-11-6	9-43	19	28	29	19	28	29	4.14
631	20-11-6	9-48	22	31	35	21	30	35	4.15
632	20-11-6	9-54	21	30	34	20	29	34	4.14
633	20-11-6	9-59	20	30	32	19	29	32	4.15
634	20-11-6	10-5	22	32	33	21	31	33	4.12
635	20-11-6	10-11	22	31	32	21	30	32	4.14
636	20-11-6	10-16	22	38	42	21	34	42	4.13
637	20-11-6	10-22	16	23	25	16	23	25	4.14
638	20-11-6	10-27	16	23	24	16	23	24	4.13
639	20-11-6	10-33	18	27	27	18	27	27	4.12
640	20-11-6	10-38	17	24	25	17	24	25	4.13
641	20-11-6	10-44	17	25	26	17	25	26	4.13
642	20-11-6	10-49	17	23	23	17	23	23	4.13
643	20-11-6	10-55	16	24	27	16	24	27	4.13
644	20-11-6	11-0	15	20	22	15	20	22	4.13
645	20-11-6	11-6	19	26	27	19	26	27	4.13
646	20-11-6	11-11	15	21	25	15	21	25	4.12
647	20-11-6	11-17	17	22	24	17	22	24	4.13
648	20-11-6	11-22	16	23	23	16	23	23	4.12
649	20-11-6	11-28	16	25	28	16	25	28	4.12
650	20-11-6	11-33	16	23	24	16	23	24	4.12
651	20-11-6	11-39	15	22	22	15	22	22	4.12
652	20-11-6	11-45	18	26	28	18	26	28	4.12
653	20-11-6	11-50	18	25	26	18	25	26	4.12
654	20-11-6	11-56	19	25	25	19	25	25	4.12
655	20-11-6	12-1	17	25	25	17	25	25	4.12
656	20-11-6	12-7	19	25	26	19	25	26	4.11
657	20-11-6	12-12	19	29	31	19	29	31	4.12
658	20-11-6	12-18	20	27	27	19	27	27	4.11
659	20-11-6	12-23	19	27	29	19	27	29	4.11
660	20-11-6	12-29	20	28	29	19	28	29	4.11
661	20-11-6	12-34	19	26	27	19	26	27	4.11
662	20-11-6	12-40	19	27	29	19	27	29	4.11
663	20-11-6	12-45	18	25	25	18	25	25	4.11
664	20-11-6	12-51	17	25	26	17	25	26	4.11
665	20-11-6	12-56	20	29	31	19	29	31	4.1
666	20-11-6	13-2	19	25	26	19	25	26	4.11
667	20-11-6	13-8	19	27	29	19	27	29	4.11
668	20-11-6	13-13	19	27	27	19	27	27	4.1
669	20-11-6	13-19	22	31	31	21	30	31	4.1
670	20-11-6	13-24	19	28	30	19	28	30	4.1
671	20-11-6	13-30	22	31	32	21	30	32	4.1
672	20-11-6	13-35	20	26	26	19	26	26	4.1
673	20-11-6	13-41	22	32	35	21	31	35	4.1
674	20-11-6	13-46	21	30	31	20	29	31	4.1
675	20-11-6	13-52	22	30	32	21	29	32	4.09
676	20-11-6	13-57	23	31	32	21	30	32	4.09
677	20-11-6	14-3	24	33	35	22	32	35	4.09
678	20-11-6	14-8	24	31	34	22	30	34	4.09
679	20-11-6	14-14	21	31	32	20	30	32	4.09
680	20-11-6	14-19	24	31	32	22	30	32	4.09
681	20-11-6	14-25	24	36	37	22	33	37	4.09
682	20-11-6	14-30	24	35	37	22	32	37	4.08
683	20-11-6	14-36	26	34	39	23	32	39	4.09
684	20-11-6	14-42	25	34	36	22	32	36	4.09
685	20-11-6	14-47	25	35	37	22	32	37	4.08
686	20-11-6	14-53	25	33	37	22	31	37	4.06
687	20-11-6	14-58	24	33	33	22	31	33	4.09
688	20-11-6	15-4	27	35	37	23	32	37	4.08
689	20-11-6	15-9	24	31	32	22	30	32	4.08
690	20-11-6	15-15	26	37	40	23	34	40	4.08
691	20-11-6	15-20	28	37	42	24	34	42	4.08
692	20-11-6	15-26	27	39	43	23	35	43	4.08
693	20-11-6	15-31	27	39	41	23	35	41	4.08
694	20-11-6	15-37	29	41	43	25	36	43	4.08
695	20-11-6	15-42	29	40	45	25	35	44	4.05
696	20-11-6	15-48	28	39	44	24	35	44	4.08
697	20-11-6	15-53	32	45	48	26	38	46	4.08
698	20-11-6	15-59	31	43	45	26	37	44	4.08
699	20-11-6	16-5	35	49	52	27	40	49	4.08
700	20-11-6	16-10	36	50	53	28	41	49	4.08
701	20-11-6	16-16	35	51	54	27	41	50	4.07
702	20-11-6	16-21	37	53	57	28	42	52	4.08
703	20-11-6	16-27	40	54	59	30	43	53	4.08
704	20-11-6	16-32	38	55	59	29	43	53	4.07
705	20-11-6	16-38	38	53	57	29	42	52	4.07
706	20-11-6	16-43	35	52	55	27	42	51	4.05
707	20-11-6	16-49	38	54	64	29	43	56	4.07
708	20-11-6	16-54	37	50	53	28	41	49	4.06
709	20-11-6	17-0	33	44	46	27	38	45	4.07
710	20-11-6	17-5	38	52	58	29	42	52	4.07
711	20-11-6	17-11	36	47	50	28	39	48	4.07
712	20-11-6	17-16	35	51	53	27	41	49	4.06
713	20-11-6	17-22	35	48	51	27	40	48	4.07
714	20-11-6	17-28	33	45	48	27	38	46	4.04
715	20-11-6	17-33	33	45	47	27	38	46	4.06
716	20-11-6	17-39	35	47	49	27	39	47	4.07
717	20-11-6	17-44	32	45	49	26	38	47	4.07
718	20-11-6	17-50	35	48	50	27	40	48	4.06
719	20-11-6	17-55	35	47	48	27	39	46	4.07
720	20-11-6	18-1	34	46	47	27	39	46	4.06
721	20-11-6	18-6	35	49	51	27	40	48	4.06
722	20-11-6	18-12	33	47	52	27	39	49	4.06
723	20-11-6	18-17	34	46	54	27	39	50	4.06
724	20-11-6	18-23	35	47	48	27	39	46	4.06
725	20-11-6	18-28	34	48	52	27	40	49	4.07
726	20-11-6	18-34	35	49	52	27	40	49	4.06
727	20-11-6	18-39	35	46	51	27	39	48	4.06
728	20-11-6	18-45	34	47	49	27	39	47	4.06
729	20-11-6	18-50	35	50	52	27	41	49	4.06
730	20-11-6	18-56	35	47	51	27	39	48	4.05
731	20-11-6	19-2	36	49	52	28	40	49	4.06
732	20-11-6	19-7	36	48	52	28	40	49	4.06
733	20-11-6	19-13	35	46	50	27	39	48	4.06
734	20-11-6	19-18	32	43	45	26	37	44	4.05
735	20-11-6	19-24	34	47	49	27	39	47	4.05
736	20-11-6	19-29	35	48	53	27	40	49	4.05
737	20-11-6	19-35	30	42	43	25	37	43	4.05
738	20-11-6	19-40	33	45	46	27	38	45	4.05
739	20-11-6	19-46	34	46	49	27	39	47	4.05
740	20-11-6	19-51	34	42	44	27	37	44	4.05
741	20-11-6	19-57	32	42	43	26	37	43	4.05
742	20-11-6	20-2	33	48	50	27	40	48	4.05
743	20-11-6	20-8	33	45	48	27	38	46	4.05
744	20-11-6	20-13	33	44	45	27	38	44	4.05
745	20-11-6	20-19	30	42	44	25	37	44	4.04
746	20-11-6	20-25	37	52	56	28	42	51	4.05
747	20-11-6	20-30	42	61	67	30	45	57	4.05
748	20-11-6	20-36	47	64	68	32	47	58	4.04
749	20-11-6	20-41	49	68	77	33	48	62	4.04
750	20-11-6	20-47	48	67	74	33	48	61	4.05
751	20-11-6	20-52	54	78	86	35	52	66	4.04
752	20-11-6	20-58	54	75	79	35	51	63	4.05
753	20-11-6	21-3	61	81	84	40	53	65	4.05
754	20-11-6	21-9	60	86	97	39	56	71	4.04
755	20-11-6	21-14	62	87	102	40	56	72	4.04
756	20-11-6	21-20	58	83	91	38	54	69	4.04
757	20-11-6	21-25	55	73	77	36	50	62	4.05
758	20-11-6	21-31	50	70	79	33	49	63	4.04
759	20-11-6	21-36	56	81	88	36	53	67	4.04
760	20-11-6	21-42	53	75	81	34	51	64	4.04
761	20-11-6	21-47	57	79	84	37	52	66	4.04
762	20-11-6	21-53	53	73	80	34	50	64	4.03
763	20-11-6	21-59	53	71	73	34	49	61	4.04
764	20-11-6	22-4	50	70	75	33	49	61	4.04
765	20-11-6	22-10	53	71	74	34	49	61	4.04
766	20-11-6	22-15	49	69	74	33	49	61	4.03
767	20-11-6	22-21	48	67	71	33	48	60	4.03
768	20-11-6	22-26	50	71	77	33	49	62	4.04
769	20-11-6	22-32	50	70	72	33	49	60	4.04
770	20-11-6	22-37	48	71	80	33	49	64	4.03
771	20-11-6	22-43	51	69	72	34	49	60	4.03
772	20-11-6	22-48	52	69	73	34	49	61	4.04
773	20-11-6	22-54	47	69	74	32	49	61	4.04
774	20-11-6	22-59	45	61	66	32	45	57	4.04
775	20-11-6	23-5	48	66	72	33	47	60	4.03
776	20-11-6	23-10	49	70	79	33	49	63	4.03
777	20-11-6	23-16	46	63	72	32	46	60	4.04
778	20-11-6	23-22	46	67	75	32	48	61	4.39
779	20-11-6	23-27	49	69	74	35	51	63	4.39
780	20-11-6	23-32	42	63	67	31	48	59	4.39
781	20-11-6	23-38	44	59	64	32	46	57	4.39
782	20-11-6	23-43	39	62	67	30	47	59	4.39
783	20-11-6	23-49	48	67	74	33	49	62	4.36
784	20-11-6	23-54	42	57	62	32	45	55	4.39
785	20-11-7	0-0	45	63	72	32	46	60	4.22
786	20-11-7	0-5	43	62	66	31	45	57	4.19
787	20-11-7	0-11	45	64	71	32	46	59	4.19
788	20-11-7	0-17	43	61	64	30	45	55	4.19
789	20-11-7	0-22	46	66	70	32	47	59	4.21
790	20-11-7	0-28	49	70	73	33	49	60	4.24
791	20-11-7	0-33	40	61	71	30	45	60	4.2
792	20-11-7	0-39	41	57	62	29	44	54	4.2
793	20-11-7	0-44	43	60	63	31	44	55	4.2
794	20-11-7	0-50	41	59	70	30	44	59	4.2
795	20-11-7	0-55	40	58	62	30	44	55	4.19
796	20-11-7	1-1	40	57	62	30	44	55	4.19
797	20-11-7	1-6	43	58	62	31	44	55	4.18
798	20-11-7	1-12	41	58	62	30	44	55	4.18
799	20-11-7	1-17	40	57	62	30	44	55	4.18
800	20-11-7	1-23	41	56	59	30	43	53	4.18
801	20-11-7	1-28	43	59	62	31	45	55	4.18
802	20-11-7	1-34	40	61	67	30	46	57	4.18
803	20-11-7	1-39	40	58	59	30	44	53	4.18
804	20-11-7	1-45	42	59	63	31	44	55	4.18
805	20-11-7	1-50	41	59	65	30	45	56	4.18
806	20-11-7	1-56	44	60	62	31	44	55	4.18
807	20-11-7	2-1	42	59	64	31	44	55	4.18
808	20-11-7	2-7	42	58	64	30	44	55	4.18
809	20-11-7	2-12	43	57	61	30	44	53	4.18
810	20-11-7	2-18	46	59	61	31	44	53	4.18
811	20-11-7	2-23	45	62	65	31	46	55	4.18
812	20-11-7	2-29	46	63	71	31	46	59	4.18
813	20-11-7	2-34	46	64	70	31	46	59	4.18
814	20-11-7	2-40	47	67	71	32	48	59	4.18
815	20-11-7	2-45	49	67	72	32	48	59	4.18
816	20-11-7	2-51	52	71	77	33	49	62	4.18
817	20-11-7	2-56	52	71	72	33	49	60	4.18
818	20-11-7	3-2	52	71	74	33	49	60	4.18
819	20-11-7	3-7	54	74	79	35	50	62	4.18
820	20-11-7	3-13	58	78	87	37	51	66	4.18
821	20-11-7	3-18	55	80	86	36	52	66	4.18
822	20-11-7	3-24	55	79	84	36	52	65	4.18
823	20-11-7	3-29	55	81	86	35	53	65	4.18
824	20-11-7	3-35	55	78	86	35	51	65	4.18
825	20-11-7	3-40	58	79	88	37	52	67	4.18
826	20-11-7	3-46	59	87	95	39	57	69	4.18
827	20-11-7	3-51	61	86	91	40	56	68	4.18
828	20-11-7	3-57	59	83	88	39	56	67	4.18
829	20-11-7	4-2	61	86	91	40	56	68	4.18
830	20-11-7	4-8	59	84	93	38	55	68	4.18
831	20-11-7	4-13	65	93	99	43	61	71	4.18
832	20-11-7	4-19	66	94	100	43	62	71	4.18
833	20-11-7	4-24	70	97	110	46	64	75	4.18
834	20-11-7	4-30	62	90	97	41	59	70	4.18
835	20-11-7	4-35	66	93	101	43	61	72	4.18
836	20-11-7	4-41	67	93	97	44	62	70	4.18
837	20-11-7	4-46	72	107	120	47	70	79	4.18
838	20-11-7	4-52	71	94	106	47	62	73	4.18
839	20-11-7	4-57	72	102	109	48	67	75	4.18
840	20-11-7	5-3	71	100	112	47	65	76	4.18
841	20-11-7	5-8	75	112	122	50	74	81	4.18
842	20-11-7	5-14	77	106	113	51	69	76	4.18
843	20-11-7	5-19	77	110	118	51	72	78	4.18
844	20-11-7	5-25	77	114	122	51	75	80	4.18
845	20-11-7	5-30	77	112	126	51	73	83	4.18
846	20-11-7	5-36	75	104	114	50	69	76	4.18
847	20-11-7	5-41	79	111	121	52	73	80	4.18
848	20-11-7	5-47	77	109	118	51	71	78	4.18
849	20-11-7	5-52	80	113	125	53	74	82	4.18
850	20-11-7	5-58	76	114	129	50	75	85	4.18
851	20-11-7	6-3	82	114	117	53	75	78	4.18
852	20-11-7	6-9	82	116	131	53	77	86	4.18
853	20-11-7	6-14	83	114	123	54	75	81	4.18
854	20-11-7	6-20	83	122	132	55	81	87	4.18
855	20-11-7	6-25	87	120	126	58	79	83	4.18
856	20-11-7	6-31	85	118	130	55	78	86	4.18
857	20-11-7	6-36	87	122	134	58	80	89	4.18
858	20-11-7	6-42	88	130	143	58	86	95	4.18
859	20-11-7	6-47	85	119	130	56	78	86	4.18
860	20-11-7	6-53	86	120	130	56	79	86	4.18
861	20-11-7	6-58	82	118	133	54	78	88	4.18
862	20-11-7	7-4	83	120	136	54	79	90	4.18
863	20-11-7	7-9	86	119	130	57	78	85	4.18
864	20-11-7	7-15	82	117	134	54	77	89	4.18
865	20-11-7	7-20	80	111	127	53	73	84	4.18
866	20-11-7	7-26	81	116	122	53	77	81	4.18
867	20-11-7	7-31	86	118	132	56	78	87	4.18
868	20-11-7	7-37	82	116	126	54	76	83	4.18
869	20-11-7	7-42	85	120	128	56	79	85	4.18
870	20-11-7	7-48	81	114	127	53	75	84	4.18
871	20-11-7	7-53	85	118	131	56	77	87	4.18
872	20-11-7	7-59	83	113	129	55	75	85	4.18
873	20-11-7	8-4	84	115	124	55	76	82	4.18
874	20-11-7	8-10	85	122	131	56	80	86	4.18
875	20-11-7	8-15	82	113	125	54	75	83	4.18
876	20-11-7	8-21	85	118	131	56	78	87	4.18
877	20-11-7	8-26	82	115	130	54	75	85	4.18
878	20-11-7	8-32	85	123	132	56	81	87	4.18
879	20-11-7	8-37	86	121	137	57	79	91	4.18
880	20-11-7	8-43	89	123	142	58	82	94	4.18
881	20-11-7	8-48	86	122	133	57	81	88	4.18
882	20-11-7	8-54	83	118	128	54	78	85	4.18
883	20-11-7	8-59	83	118	135	54	78	90	4.18
884	20-11-7	9-5	84	115	126	55	76	83	4.18
885	20-11-7	9-10	81	117	128	53	78	84	4.18
886	20-11-7	9-16	83	117	130	55	77	86	4.18
887	20-11-7	9-21	83	112	128	55	73	84	4.18
888	20-11-7	9-27	83	118	132	54	77	88	4.18
889	20-11-7	9-32	78	110	128	51	73	85	4.18
890	20-11-7	9-38	75	102	112	49	68	77	4.18
891	20-11-7	9-43	72	102	120	47	68	80	4.18
892	20-11-7	9-49	72	103	118	48	67	78	4.18
893	20-11-7	9-54	75	101	114	49	67	77	4.18
894	20-11-7	10-0	73	107	120	48	71	80	4.18
895	20-11-7	10-6	73	105	112	48	69	76	4.18
896	20-11-7	10-11	71	99	109	46	65	75	4.18
897	20-11-7	10-17	69	95	105	45	62	74	4.18
898	20-11-7	10-22	65	89	95	42	58	70	4.18
899	20-11-7	10-28	64	91	99	42	60	72	4.18
900	20-11-7	10-33	64	91	95	42	60	71	4.18
901	20-11-7	10-39	60	82	88	39	54	67	4.18
902	20-11-7	10-44	60	86	95	39	56	70	4.18
903	20-11-7	10-50	57	83	90	37	54	68	4.18
904	20-11-7	10-55	58	82	86	38	54	67	4.18
905	20-11-7	11-1	60	80	86	39	52	66	4.18
906	20-11-7	11-6	56	76	81	36	51	64	4.18
907	20-11-7	11-12	55	77	82	36	51	65	4.18
908	20-11-7	11-17	54	78	85	35	52	66	4.18
909	20-11-7	11-23	56	77	86	36	51	66	4.18
910	20-11-7	11-28	54	75	85	35	51	66	4.18
911	20-11-7	11-34	53	77	85	34	51	66	4.18
912	20-11-7	11-39	57	81	87	37	53	67	4.18
913	20-11-7	11-45	54	75	86	35	51	66	4.18
914	20-11-7	11-50	52	75	82	34	51	65	4.18
915	20-11-7	11-56	54	77	84	35	51	66	4.16
916	20-11-7	12-1	56	80	84	36	52	66	4.16
917	20-11-7	12-7	54	77	85	35	51	66	4.16
918	20-11-7	12-12	55	78	82	36	52	65	4.15
919	20-11-7	12-18	52	77	85	34	51	66	4.14
920	20-11-7	12-23	52	76	86	34	51	66	4.14
921	20-11-7	12-29	53	77	88	34	51	67	4.15
922	20-11-7	12-34	60	86	93	39	56	69	4.15
923	20-11-7	12-40	56	78	90	36	52	68	4.15
924	20-11-7	12-45	51	75	86	34	51	66	4.14
925	20-11-7	12-51	50	73	85	33	50	66	4.14
926	20-11-7	12-56	54	77	87	35	51	67	4.13
927	20-11-7	13-2	58	85	91	38	56	69	4.14
928	20-11-7	13-8	52	74	84	34	50	66	4.13
929	20-11-7	13-13	50	71	76	33	49	62	4.13
930	20-11-7	13-19	54	74	79	35	50	63	4.14
931	20-11-7	13-24	54	79	87	35	52	67	4.14
932	20-11-7	13-30	53	75	87	34	51	67	4.13
933	20-11-7	13-35	54	79	88	35	52	67	4.13
934	20-11-7	13-41	53	71	80	34	49	64	4.12
935	20-11-7	13-46	48	71	76	33	49	62	4.13
936	20-11-7	13-52	52	74	81	34	50	64	4.13
937	20-11-7	13-57	52	73	81	34	50	64	4.12
938	20-11-7	14-3	51	73	77	34	50	62	4.13
939	20-11-7	14-8	49	71	78	33	49	63	4.13
940	20-11-7	14-14	47	70	77	32	49	62	4.13
941	20-11-7	14-19	48	71	83	33	49	65	4.1
942	20-11-7	14-25	51	70	78	34	49	63	4.12
943	20-11-7	14-31	52	75	82	34	51	65	4.09
944	20-11-7	14-36	49	72	78	33	50	63	4.12
945	20-11-7	14-42	47	72	76	32	50	62	4.11
946	20-11-7	14-47	49	73	80	33	50	64	4.09
947	20-11-7	14-53	51	75	80	34	51	64	4.11
948	20-11-7	14-58	45	65	68	32	47	58	4.11
949	20-11-7	15-4	35	54	56	27	43	51	4.11
950	20-11-7	15-9	39	58	61	29	44	54	4.11
951	20-11-7	15-15	50	73	82	33	50	65	4.11
952	20-11-7	15-20	41	59	64	30	45	56	4.22
953	20-11-7	15-26	43	61	70	31	45	59	4.19
954	20-11-7	15-31	42	60	65	30	45	56	4.19
955	20-11-7	15-37	42	58	64	30	44	56	4.19
956	20-11-7	15-42	38	55	56	29	43	51	4.2
957	20-11-7	15-48	46	68	70	32	48	59	4.2
958	20-11-7	15-53	49	72	87	33	50	67	4.2
959	20-11-7	15-59	49	73	80	33	50	64	4.2
960	20-11-7	16-4	46	67	70	32	48	59	4.19
961	20-11-7	16-10	49	71	79	33	49	63	4.19
962	20-11-7	16-15	57	83	93	37	54	69	4.19
963	20-11-7	16-21	53	76	83	34	51	65	4.19
964	20-11-7	16-26	52	79	84	34	52	66	4.19
965	20-11-7	16-32	55	78	84	36	52	66	4.19
966	20-11-7	16-37	55	83	91	36	54	69	4.19
967	20-11-7	16-43	54	82	90	35	54	68	4.19
968	20-11-7	16-48	57	82	94	37	54	70	4.19
969	20-11-7	16-54	60	83	89	39	54	68	4.19
970	20-11-7	16-59	55	78	88	36	52	67	4.19
971	20-11-7	17-5	56	81	92	36	53	69	4.19
972	20-11-7	17-10	58	82	89	38	54	68	4.19
973	20-11-7	17-16	60	82	90	39	54	68	4.19
974	20-11-7	17-21	59	78	89	38	52	68	4.19
975	20-11-7	17-27	59	84	91	38	55	69	4.19
976	20-11-7	17-32	60	85	89	39	56	68	4.19
977	20-11-7	17-38	58	84	92	38	55	69	4.18
978	20-11-7	17-43	57	84	93	37	55	69	4.19
979	20-11-7	17-49	58	81	88	38	53	67	4.18
980	20-11-7	17-54	59	83	102	38	54	73	4.19
981	20-11-7	18-0	63	90	100	41	59	72	4.19
982	20-11-7	18-5	61	89	94	40	58	70	4.19
983	20-11-7	18-11	66	97	109	43	64	75	4.19
984	20-11-7	18-16	67	100	111	44	66	76	4.18
985	20-11-7	18-22	63	93	107	41	61	75	4.19
986	20-11-7	18-27	70	101	110	46	66	76	4.19
987	20-11-7	18-33	71	107	119	46	70	79	4.19
988	20-11-7	18-38	70	107	117	46	70	78	4.19
989	20-11-7	18-44	69	104	113	45	68	77	4.19
990	20-11-7	18-50	72	108	124	47	71	82	4.18
991	20-11-7	18-55	77	110	120	50	72	79	4.19
992	20-11-7	19-1	75	111	117	49	73	78	4.19
